allowed_for_evaluation,card_path,claim_boundary,clean_prediction,detector,sample_id,transformation,transformed_prediction,validation_level,verdict
True,append_eval/cards/append_overlay/d9a39b4ef451806c38101299c7ca8453a4711ce4c629666a0ae8f9cde1b87165.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,d9a39b4ef451806c38101299c7ca8453a4711ce4c629666a0ae8f9cde1b87165,append_overlay,benign,2,detector_stable
True,append_eval/cards/append_overlay/d9a82b6d8108afc69e644932cda98840dc6e8042e821b3862783d36bdf6785db.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,d9a82b6d8108afc69e644932cda98840dc6e8042e821b3862783d36bdf6785db,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/d9aa0c5ffac04b59416f633ef46b374b1c3016d3dc7d63488824e2e65a568a02.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,d9aa0c5ffac04b59416f633ef46b374b1c3016d3dc7d63488824e2e65a568a02,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/d9aca70fc4d8643b5da9b578a53f50b1f72c2e653a3a4dd132c3d4d9bab3c492.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,d9aca70fc4d8643b5da9b578a53f50b1f72c2e653a3a4dd132c3d4d9bab3c492,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/d9bd90970f36e658d5aca54bd238ef95d47532c9b15b41158b4f3f1f8d7d6602.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,d9bd90970f36e658d5aca54bd238ef95d47532c9b15b41158b4f3f1f8d7d6602,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/d9c062637bc8f8ad27cbeab27a4943b90670ec5f806bb4fcbdf79b0ab76a2fd5.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,d9c062637bc8f8ad27cbeab27a4943b90670ec5f806bb4fcbdf79b0ab76a2fd5,append_overlay,benign,2,detector_stable
True,append_eval/cards/append_overlay/d9c1a2d0cf0b2471fed70d7dbb59d90c7057450ae97372fd7a887d63ec4dd9e6.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,d9c1a2d0cf0b2471fed70d7dbb59d90c7057450ae97372fd7a887d63ec4dd9e6,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/d9c24cbff6d74199159f7a17218deffed219958dff05c0de443cdd53b9e05839.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,d9c24cbff6d74199159f7a17218deffed219958dff05c0de443cdd53b9e05839,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/d9c9793359749dfe934a74a2647dca751be7fdd38c64289d72ebc3eb58d3b0b5.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,d9c9793359749dfe934a74a2647dca751be7fdd38c64289d72ebc3eb58d3b0b5,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/d9cee61550f9307238da39102ff0967af46c4cdf4a0583432bac3cadfa29641d.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,d9cee61550f9307238da39102ff0967af46c4cdf4a0583432bac3cadfa29641d,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/d9d2bd42a8db57d4e22a60532e6db5acae48d07878d4aed9079fbbcda009ab7b.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,d9d2bd42a8db57d4e22a60532e6db5acae48d07878d4aed9079fbbcda009ab7b,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/d9da8151ed71f0672e1937018b066e8d79f4f7d1859fdd9d781a30e8bb481e7f.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,d9da8151ed71f0672e1937018b066e8d79f4f7d1859fdd9d781a30e8bb481e7f,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/d9dd18fa91cfa8a03f9fcb66137a8389510180f4b694a6b895250694da223ed8.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,d9dd18fa91cfa8a03f9fcb66137a8389510180f4b694a6b895250694da223ed8,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/d9e0aa17442669974e9d30dbd63073f9990ac4f83580afbd4bdbe92b5c4fb1d2.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,d9e0aa17442669974e9d30dbd63073f9990ac4f83580afbd4bdbe92b5c4fb1d2,append_overlay,benign,2,detector_stable
True,append_eval/cards/append_overlay/d9e430da5e0633b340a88694a2ffece683b183d149c4ed0670f2eef0a5d9558d.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,d9e430da5e0633b340a88694a2ffece683b183d149c4ed0670f2eef0a5d9558d,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/d9eafbb8b11ac40840de6242c103794cf52bafe23da8c3ddb1e303fd3ab157f7.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,d9eafbb8b11ac40840de6242c103794cf52bafe23da8c3ddb1e303fd3ab157f7,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/da02a0d261f5f8118ec1e27b15141391b0641ac8d8204ac4b169a210fc26e22c.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,da02a0d261f5f8118ec1e27b15141391b0641ac8d8204ac4b169a210fc26e22c,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/da047701cf32098bd957469b0c0982d5f6d2374e1ae9a924cbdfaad36dbcf721.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,da047701cf32098bd957469b0c0982d5f6d2374e1ae9a924cbdfaad36dbcf721,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/da07d99b2b968c52239f5d7cdff1e5c65f23fad2584b65e9d70720f55625ddce.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,da07d99b2b968c52239f5d7cdff1e5c65f23fad2584b65e9d70720f55625ddce,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/da139447c26fa2df0c5adaeb68bf3773054dbdcb9d8611f043769de958ff21b4.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,da139447c26fa2df0c5adaeb68bf3773054dbdcb9d8611f043769de958ff21b4,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/da1822c979249d822f1c6024f9126238049cf4dc4a4f894f1eef77e422d49800.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,da1822c979249d822f1c6024f9126238049cf4dc4a4f894f1eef77e422d49800,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/da1968f7ad7f4fdb1bc77713b54f87d3ede41ebbf19bf86f4898eb902bafc30f.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,da1968f7ad7f4fdb1bc77713b54f87d3ede41ebbf19bf86f4898eb902bafc30f,append_overlay,benign,2,detector_stable
True,append_eval/cards/append_overlay/da19b45e3c50f59c1b01c7d83db55f6357289a866cf18723427ba8c7cbe4bfff.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,da19b45e3c50f59c1b01c7d83db55f6357289a866cf18723427ba8c7cbe4bfff,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/da1effb56ddd4c5630864b52366f91de3ba8ec77fad6c2a6a0a3ed833aa6b625.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,da1effb56ddd4c5630864b52366f91de3ba8ec77fad6c2a6a0a3ed833aa6b625,append_overlay,benign,2,detector_stable
True,append_eval/cards/append_overlay/da2647308182976cf68aeb4b7aa4df35a824fc9ecf3dfd983584e32f9c8d0421.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,da2647308182976cf68aeb4b7aa4df35a824fc9ecf3dfd983584e32f9c8d0421,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/da2bce69d94ac44e9d16ff6728fdb033765479eb908e9523c5d26bdcbdee15ef.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,da2bce69d94ac44e9d16ff6728fdb033765479eb908e9523c5d26bdcbdee15ef,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/da5f684ea46114546710702652973446c48e61da893d44fde145273aa9866c8f.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,da5f684ea46114546710702652973446c48e61da893d44fde145273aa9866c8f,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/da66fd9f1789e3e33aa1a7c594634eb9de7ea7b3016f8aa522d764b8edabbf3a.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,da66fd9f1789e3e33aa1a7c594634eb9de7ea7b3016f8aa522d764b8edabbf3a,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/da6c2bd7e4b456c6f31e6d332ba9a0b8a3a110d5aa8ee1ad4c32ae756bd84975.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,da6c2bd7e4b456c6f31e6d332ba9a0b8a3a110d5aa8ee1ad4c32ae756bd84975,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/da6fc269f434747f4b9b3743adf43eecab7c58c902f3c226a70898b11ff2a2b7.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,da6fc269f434747f4b9b3743adf43eecab7c58c902f3c226a70898b11ff2a2b7,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/da72f467aec4307b67b82ca0b60890e0264fe99c9a4e08f71c15cf805bf2126b.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,da72f467aec4307b67b82ca0b60890e0264fe99c9a4e08f71c15cf805bf2126b,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/da7764ecbb975f35d69e2916f4c81500fa39807f52c4b69c207171ff01c9839e.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,da7764ecbb975f35d69e2916f4c81500fa39807f52c4b69c207171ff01c9839e,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/da942bf334992e1a7114eddc3a23e5b1ed9b0cdbb2cef79433739622ddd6d9ec.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,da942bf334992e1a7114eddc3a23e5b1ed9b0cdbb2cef79433739622ddd6d9ec,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/daa798b1c21881eac1f8e47f09883096d1da0aac46d41244967da1165b1333dc.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,daa798b1c21881eac1f8e47f09883096d1da0aac46d41244967da1165b1333dc,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/daa8a0de4a2b61ff15f296886c54156088812a6ca601c525265d557ce17cb8ad.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,daa8a0de4a2b61ff15f296886c54156088812a6ca601c525265d557ce17cb8ad,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/daaa1adc03d81ca1bf57c94dcad32b6cc55bd91273a45ad85d6ce86522d7bfe8.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,daaa1adc03d81ca1bf57c94dcad32b6cc55bd91273a45ad85d6ce86522d7bfe8,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/daadbd58993567fcb90ec8214157fd063bb9fbe5167553c013c807d40c4206f2.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,daadbd58993567fcb90ec8214157fd063bb9fbe5167553c013c807d40c4206f2,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/dac8233e35b58caa397f52f78b7d6960ad0fa187a75e61900cdc550d2e92521e.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dac8233e35b58caa397f52f78b7d6960ad0fa187a75e61900cdc550d2e92521e,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/daccd2f55cf722cf7a432fcea6b3f2f9bb6c7f3d553a6ff58fd71f7d3cb99963.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,daccd2f55cf722cf7a432fcea6b3f2f9bb6c7f3d553a6ff58fd71f7d3cb99963,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/dacec9fe8dd9e01599ee84334494184c1477932c36888ffacfcb00b111c2a9ea.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dacec9fe8dd9e01599ee84334494184c1477932c36888ffacfcb00b111c2a9ea,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/dad528d068d6bd4463eee4bf56b82bc9aa6d8b288ff7b4fa3707292ea74cec63.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dad528d068d6bd4463eee4bf56b82bc9aa6d8b288ff7b4fa3707292ea74cec63,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/dad6229600eb17c91ad9ddae5481379a6d06b08147d840e20648f8e36d56844e.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,dad6229600eb17c91ad9ddae5481379a6d06b08147d840e20648f8e36d56844e,append_overlay,benign,2,detector_stable
True,append_eval/cards/append_overlay/dad7c0373953f5abfe466479d9af7acd8a46f88fecbeb8c1de715d7a965c10f2.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,dad7c0373953f5abfe466479d9af7acd8a46f88fecbeb8c1de715d7a965c10f2,append_overlay,malware,2,detector_stable
